,index,Area,Circ.,%Area,AR,Round,MinFeret,Area_std,Circ._std,%Area_std,AR_std,Round_std,MinFeret_std,Sample,Temperature_x,Denier,Flowrate,Spinning Speed,Name,n,95confidence,Unnamed: 1,Filename,SName,Zero Shear viscosity,Relaxation Time,Temperature_y,Gc,Gpps,Gps,SampleName,Ident,Polydispersity Index,Hollow
14,0,296.3530000000001,0.8829496855345914,82.69857232704402,1.0352012578616359,0.9664465408805027,19.03013207547171,29.8066087360131,0.02168613823788454,1.5580060628532828,0.022135880682675458,0.02025115961634944,0.9487781757341718,3155,230,2.5,0.41,1736.0,3155-230,159,0.24217351902603856,8.0,PP3155_230_1-17-22_S1_p2,3155,159.923,0.000764,230,0.02898,0.90979,1.55361,3155,3155-230,3.45021,17.30142767295598
15,0,461.37971084337346,0.8534096385542167,86.2407590361446,1.0739036144578316,0.9380963855421682,23.274132530120482,151.33368434893364,0.0544395023687804,3.2029760116916632,0.11275341263104682,0.0680040555565786,4.443418857226736,3155,230,3.5,0.17,493.0,3155-230,83,0.6890816917086078,8.0,PP3155_230_1-17-22_S1_p2,3155,159.923,0.000764,230,0.02898,0.90979,1.55361,3155,3155-230,3.45021,13.759240963855405
16,0,428.45979,0.8456000000000004,82.64295,1.1161500000000002,0.9017999999999999,22.216610000000006,58.41642070968753,0.049342341519902216,2.046815898098085,0.10378964497501861,0.06584033334476287,1.986833707107107,3155,230,3.5,0.33,978.0,3155-230,100,0.40117591602722463,8.0,PP3155_230_1-17-22_S1_p2,3155,159.923,0.000764,230,0.02898,0.90979,1.55361,3155,3155-230,3.45021,17.35705
17,0,437.3761123595505,0.8336966292134831,80.87495505617976,1.0996179775280899,0.9114606741573031,22.620101123595504,46.70921937623482,0.05733184988499808,2.660081927609273,0.05231189366282203,0.04196699357281085,1.2745658177390145,3155,230,3.5,0.41,1240.0,3155-230,89,0.5526575159661758,8.0,PP3155_230_1-17-22_S1_p2,3155,159.923,0.000764,230,0.02898,0.90979,1.55361,3155,3155-230,3.45021,19.125044943820242
18,0,246.12988953488377,0.8900988372093022,77.07406395348838,1.0416337209302322,0.9606918604651158,17.183569767441867,48.549321961942326,0.023057177818033344,1.4074453118425425,0.027881109790496773,0.0244620088071483,1.708972284724899,M3,230,1.9,0.33,1865.0,M3-230,172,0.2103407299197684,26.0,S3_230_Sample1_01212022,S3,389.5535,0.00208,230,0.03067,0.83557,1.26668,M3,M3-230,3.26081,22.925936046511623
19,0,337.3647008547008,0.8685811965811968,77.71865811965813,1.048102564102564,0.9617094017094014,20.10825641025641,77.11584036462611,0.07676680309337194,4.216527698282805,0.12617054581517723,0.06529522607952967,2.7987149549756305,M3,230,2.5,0.33,1417.0,M3-230,117,0.7640435222646845,26.0,S3_230_Sample1_01212022,S3,389.5535,0.00208,230,0.03067,0.83557,1.26668,M3,M3-230,3.26081,22.28134188034187
20,0,153.26694736842094,0.842322807017544,73.45990877192982,1.149178947368421,0.8787614035087716,13.046171929824558,55.962225431259,0.07137005086944377,3.933919339784411,0.12507890289570137,0.08053491447023114,2.6474702850980014,M4,210,1.0,0.17,2000.0,M4-210,285,0.4567295303987527,27.0,S4-210-PP-02072022,S4,465.4625,0.00255,210,0.0276,0.80201,1.18783,M4,M4-210,3.62339,26.54009122807018
21,0,224.29923645320196,0.8826108374384241,71.86076847290641,1.0782955665024634,0.93087684729064,16.022123152709366,83.4978929482373,0.020508903663854043,2.060603927284362,0.07169069515861873,0.05351570146118337,3.0416436020004074,M4,210,1.75,0.17,1152.0,M4-210,203,0.2834670444612741,27.0,S4-210-PP-02072022,S4,465.4625,0.00255,210,0.0276,0.80201,1.18783,M4,M4-210,3.62339,28.139231527093585
22,0,323.4230758620689,0.8771517241379314,71.30008275862068,1.0613241379310352,0.9436620689655172,19.400655172413785,85.54333306755534,0.025369308621311943,1.1573162531348617,0.04382349109379021,0.03589630526670907,2.7174793707162155,M4,210,1.9,0.33,1567.0,M4-210,145,0.1883753718248693,27.0,S4-210-PP-02072022,S4,465.4625,0.00255,210,0.0276,0.80201,1.18783,M4,M4-210,3.62339,28.699917241379325
23,0,348.0564701492537,0.8728283582089553,72.59358208955223,1.0828955223880596,0.9286641791044776,19.975014925373127,99.99840986635665,0.04282215822303029,1.3902494518335267,0.08933179419156687,0.06322485758774184,3.0509466421603304,M4,210,2.5,0.17,806.0,M4-210,134,0.2353945506036724,27.0,S4-210-PP-02072022,S4,465.4625,0.00255,210,0.0276,0.80201,1.18783,M4,M4-210,3.62339,27.40641791044777
24,0,538.981453125,0.8456562500000002,72.33964062499997,1.1611250000000004,0.89821875,23.89193749999999,299.4706257237308,0.09186985597304446,6.260527971972272,0.31975821718967207,0.13982114070800913,7.498587890078911,M4,210,2.5,0.33,1214.0,M4-210,64,1.5338293531332066,27.0,S4-210-PP-02072022,S4,465.4625,0.00255,210,0.0276,0.80201,1.18783,M4,M4-210,3.62339,27.660359375000027
25,0,360.6742272727273,0.8755757575757579,71.71644696969697,1.0838106060606063,0.9251287878787879,20.350840909090913,92.06966455785141,0.020680455504647702,1.1953254136403877,0.0577774266620707,0.04595523964063229,2.718464594789278,M4,210,2.5,0.41,1645.0,M4-210,132,0.20391785718857774,27.0,S4-210-PP-02072022,S4,465.4625,0.00255,210,0.0276,0.80201,1.18783,M4,M4-210,3.62339,28.283553030303025
26,0,407.126809090909,0.8834545454545459,71.34220909090905,1.0612727272727276,0.9438363636363636,21.758027272727272,138.26202976654525,0.01706524789070788,1.3667327617784066,0.044546833224056594,0.037243194630543895,3.669694413843268,M4,210,3.5,0.17,576.0,M4-210,110,0.2554131973389957,27.0,S4-210-PP-02072022,S4,465.4625,0.00255,210,0.0276,0.80201,1.18783,M4,M4-210,3.62339,28.65779090909095
27,0,602.9720945945949,0.8568378378378377,70.55135135135137,1.045824324324324,0.9572972972972975,26.505445945945944,198.00447621563833,0.04897190333047062,2.741044163770054,0.03681027183478693,0.032255287229215154,4.608126874507546,M4,210,3.5,0.33,867.0,M4-210,74,0.6245342269923592,27.0,S4-210-PP-02072022,S4,465.4625,0.00255,210,0.0276,0.80201,1.18783,M4,M4-210,3.62339,29.44864864864863
28,0,516.3212747252747,0.87621978021978,72.44187912087915,1.059835164835165,0.9493406593406594,24.53879120879121,145.885383023269,0.033013398693325924,2.617346641310898,0.1117033038142923,0.05677953852503556,3.875245126344292,M4,210,3.5,0.41,1175.0,M4-210,91,0.5377700601201262,27.0,S4-210-PP-02072022,S4,465.4625,0.00255,210,0.0276,0.80201,1.18783,M4,M4-210,3.62339,27.55812087912085
29,0,132.13101060070656,0.8579010600706712,80.70035689045937,1.1003851590106006,0.916,12.219724381625442,68.22947105082798,0.10980962296968608,3.3717499396997814,0.11665422959545912,0.0703559339843379,2.7990226273551233,M4,230,0.9,0.17,1892.0,M4-230,283,0.39284227008916517,29.0,S4_Sample1_01212022,S4,396.78833,0.0023,230,0.02586,0.81336,1.22089,M4,M4-230,3.86697,19.299643109540625
30,0,237.6791130952382,0.8912857142857143,79.64901785714285,1.0516488095238097,0.9518630952380954,16.792458333333325,62.69305735549949,0.01602996552386567,1.9826135792104407,0.034040859541656115,0.02947828300300487,2.3535872807427074,M4,230,1.75,0.17,973.0,M4-230,168,0.29980543861345416,29.0,S4_Sample1_01212022,S4,396.78833,0.0023,230,0.02586,0.81336,1.22089,M4,M4-230,3.86697,20.35098214285715
31,0,364.3954051724136,0.8866551724137935,76.30289655172413,1.0405431034482762,0.9617844827586199,20.871784482758624,90.34164772154149,0.013758225017137542,1.721928895059311,0.029481723812906726,0.025965129135717434,2.656160867332479,M4,230,2.5,0.17,681.0,M4-230,116,0.3133590851151785,29.0,S4_Sample1_01212022,S4,396.78833,0.0023,230,0.02586,0.81336,1.22089,M4,M4-230,3.86697,23.69710344827587
32,0,335.05379120879127,0.8405494505494505,76.13968131868131,1.1834615384615381,0.8566263736263731,19.164802197802192,67.28412273659885,0.060913465713668805,3.1960733960391705,0.16976848992360202,0.08505118045449633,2.3086760430061797,M4,230,2.5,0.41,1791.0,M4-230,91,0.656677474511165,29.0,S4_Sample1_01212022,S4,396.78833,0.0023,230,0.02586,0.81336,1.22089,M4,M4-230,3.86697,23.860318681318688
33,0,496.4856703296703,0.8681428571428575,77.92065934065936,1.0352307692307692,0.9665714285714284,24.49334065934066,116.87297944625897,0.03604860035149199,1.013515589089999,0.024919460009789295,0.022147557104888235,2.812825480306551,M4,230,3.5,0.17,487.0,M4-230,91,0.20824079266956835,29.0,S4_Sample1_01212022,S4,396.78833,0.0023,230,0.02586,0.81336,1.22089,M4,M4-230,3.86697,22.079340659340644
34,0,440.80671578947357,0.8846210526315794,76.66431578947368,1.0352210526315788,0.966968421052631,22.983431578947368,86.99919930515175,0.04152086861802234,2.468180143013281,0.035294258151357255,0.029185923680730474,2.7968341435722888,M4,230,3.5,0.33,1012.0,M4-230,95,0.49633068157250104,29.0,S4_Sample1_01212022,S4,396.78833,0.0023,230,0.02586,0.81336,1.22089,M4,M4-230,3.86697,23.335684210526324
35,0,439.7053265306123,0.8861326530612247,75.41265306122447,1.0456836734693875,0.9572857142857141,22.89624489795918,61.32943916256997,0.02465415953910057,1.3390818373245108,0.034229244426299744,0.029370719692539574,1.5519480213770613,M4,230,3.5,0.41,1279.0,M4-230,98,0.26512467736605283,29.0,S4_Sample1_01212022,S4,396.78833,0.0023,230,0.02586,0.81336,1.22089,M4,M4-230,3.86697,24.587346938775525
36,0,134.80206050955422,0.8727738853503177,74.06688216560511,1.1664108280254784,0.8632070063694266,12.173920382165601,35.36883188297707,0.02990447762961113,2.3189636915407084,0.10374908295810448,0.06772188816075247,1.782553971517378,M5,210,0.9,0.17,1965.0,M5-210,314,0.25649871644227135,30.0,S5-210-PP-02072022 (1),S5,315.04317,0.0016,210,0.04169,0.91881,1.58393,M5,M5-210,2.39853,25.933117834394892
37,0,260.6197160493828,0.8515061728395061,75.80231481481482,1.1295802469135812,0.8892530864197532,17.072135802469127,91.03839593874108,0.04285686808183266,2.9406647904160756,0.07772588626842379,0.05773523975588483,3.034056271677242,M5,210,1.75,0.17,1010.0,M5-210,162,0.4528392742688289,30.0,S5-210-PP-02072022 (1),S5,315.04317,0.0016,210,0.04169,0.91881,1.58393,M5,M5-210,2.39853,24.19768518518518
38,0,310.946944,0.8774560000000001,74.70688799999998,1.0924239999999996,0.918104,18.948871999999998,93.69064827564891,0.028255602927104457,2.0411517906603933,0.06038228537490755,0.048166181416612885,2.9585462809270187,M5,210,1.9,0.33,1770.0,M5-210,125,0.35782968585486546,30.0,S5-210-PP-02072022 (1),S5,315.04317,0.0016,210,0.04169,0.91881,1.58393,M5,M5-210,2.39853,25.293112000000022
39,0,343.76235106382984,0.7596489361702125,84.43418085106383,1.1669148936170215,0.8802872340425532,19.253574468085105,186.94232242493436,0.1900063783562552,5.466879231959827,0.23849017290340066,0.11807302481988285,5.930484138588585,M5,210,2.5,0.17,707.0,M5-210,94,1.1051764565525666,30.0,S5-210-PP-02072022 (1),S5,315.04317,0.0016,210,0.04169,0.91881,1.58393,M5,M5-210,2.39853,15.565819148936171
40,0,387.5144854368931,0.8330679611650483,73.12891262135922,1.1585242718446598,0.8684757281553398,20.659805825242717,135.41609835830295,0.05454091145436593,2.6302578569887216,0.09533119200874249,0.0650310400486393,3.7707622365086166,M5,210,2.5,0.33,1345.0,M5-210,103,0.5079673348200808,30.0,S5-210-PP-02072022 (1),S5,315.04317,0.0016,210,0.04169,0.91881,1.58393,M5,M5-210,2.39853,26.87108737864078
